,JD,Filter,Flux,eFlux,Mag,eMag,Telescope
0,2458198.9341551,r,1.716133883437598,3.9512204112896083,20.660746847544985,99.0,P48
1,2458198.9532118,r,9.200097611177332,2.7318461386958193,21.490584534415408,0.32232473054976946,P48
2,2458198.9532118,r,9.200097611177332,2.7318461386958193,21.490584534415408,0.32232473054976946,P48
3,2458198.9679977,r,7.171047307491327,4.135792145478002,20.61117822894782,99.0,P48
4,2458198.99097225,r,2.0755932104318697,2.5289405048219122,21.145228458238122,99.0,P48
5,2458198.99097225,r,2.0755932104318697,2.5289405048219122,21.145228458238122,99.0,P48
6,2458199.0117593,r,6.15336706654066,3.5768412456127296,20.76882582699301,99.0,P48
7,2458216.86681135,r,1.1799254323161823,2.8791578221571643,21.00441131028067,99.0,P48
8,2458216.8701852,r,0.7899815823305766,2.401487841305938,21.201374008773413,99.0,P48
9,2458216.87427085,r,3.5747202322168112,2.9630720700921453,20.973219452037043,99.0,P48
10,2458216.8999074,r,-4.356358237535733,5.506679606500481,20.300350467185332,99.0,P48
11,2458216.9109375,r,1.4749262427602123,6.341208902920325,20.147144837429295,99.0,P48
12,2458217.8857407,r,-5.898974638861361,6.247489365932354,20.163311175231293,99.0,P48
13,2458217.9071991,r,3.923835635293894,3.5533388613872012,20.775983425113523,99.0,P48
14,2458217.9195255,r,-0.7074673057889737,3.4715483549590025,20.80126694192805,99.0,P48
15,2458217.9433681,r,-6.227890734428825,3.6075612879675054,20.759540694285278,99.0,P48
16,2458217.9792187503,r,-2.7320422633104773,2.5996488153866313,21.11528828061848,99.0,P48
17,2458217.9792187503,r,-2.7320422633104773,2.5996488153866313,21.11528828061848,99.0,P48
18,2458218.8870948995,r,-3.1313811778085423,3.5093815959781756,20.789498503633425,99.0,P48
19,2458218.9143981,r,0.9765640302917691,3.420826279170112,20.817247439559235,99.0,P48
20,2458218.93375,r,5.633577780194659,3.3566630555128945,20.83780561762745,99.0,P48
21,2458218.9546759,r,-0.2520443541396584,3.4751608073769304,20.800137725016846,99.0,P48
22,2458218.9781771,r,0.6033461240807269,3.173409094828703,20.898759833984307,99.0,P48
23,2458218.9781771,r,0.6033461240807269,3.173409094828703,20.898759833984307,99.0,P48
24,2458219.0018171,r,3.6025421271661258,4.694253212872046,20.473658708690404,99.0,P48
25,2458219.8903587996,r,3.85917140735794,3.932715328929369,20.665843711712732,99.0,P48
26,2458219.908912,r,0.5555488608874807,4.333871042746774,20.5603850280322,99.0,P48
27,2458219.931875,r,4.843123864572959,5.236607897986983,20.35494984814109,99.0,P48
28,2458219.9570167754,r,2.8603670042031646,2.396594064236747,21.203588790800524,99.0,P48
29,2458219.9570167754,r,2.8603670042031646,2.396594064236747,21.203588790800524,99.0,P48
30,2458219.9570167754,r,2.8603670042031646,2.396594064236747,21.203588790800524,99.0,P48
